dataset_name,adaptation_method,run_name,model_name,image_size,setting,n_train,k,threshold,positive_neighbors_needed,runs,classes_with_positive_train_examples_mean,mean_auc_mean,mean_auc_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,mean_accuracy_mean,exact_match_accuracy_mean
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.01,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.03,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.05,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.1,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.15,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.2,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.3,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,1,0.5,1,10,3.1,0.5030615185835028,0.004765169272988048,0.02285510552941065,0.01831153283823413,0.076134839496214,0.06716737957676058,0.916237123247552,0.3466886531776451
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.01,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.03,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.05,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.1,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.15,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.2,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.3,1,10,3.1,0.5038379804694906,0.004151822151653689,0.03251604120163108,0.019549476304853985,0.11649934636468147,0.07073151995980463,0.8531362611895638,0.162465460379713
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,3,0.5,2,10,3.1,0.5038379804694906,0.004151822151653689,0.007660133843310787,0.011929017761774734,0.04070778736219882,0.07244576119856135,0.9389199444819376,0.47270701488546213
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.01,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.03,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.05,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.1,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.15,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.2,1,10,3.1,0.5,0.0,0.035618958612809976,0.019860516540893346,0.1382002783033453,0.067892852730952,0.7678396342938638,0.06642303235582495
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.3,2,10,3.1,0.5,0.0,0.012075477955302744,0.014692203009909546,0.08853478847203929,0.09857097728161121,0.9130550214559484,0.28980301274623405
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,5-img,5,5,0.5,3,10,3.1,0.5,0.0,0.002177878025879839,0.006887055027811426,0.021024118351825806,0.06648409978871479,0.9446328295111609,0.49653266779570365
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.01,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.03,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.05,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.1,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.15,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.2,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.3,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,1,0.5,1,10,4.9,0.5073839585667342,0.006316135949671844,0.033905347579377555,0.020059474866962444,0.08701427984680574,0.05841977447824228,0.9252677218494136,0.41249665745610126
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.01,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.03,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.05,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.1,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.15,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.2,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.3,1,10,4.9,0.5124743589546691,0.010406261065973518,0.04563395822823806,0.021279800443289153,0.122850513027152,0.059445556180727416,0.8681732520087098,0.2041536678848382
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,3,0.5,2,10,4.9,0.5124743589546691,0.010406261065973518,0.006343987346827546,0.012895373402729619,0.025346776328184717,0.060931970671032586,0.9459558402200349,0.515545057491755
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,5,0.01,1,10,4.9,0.5114909714248231,0.010287053153722015,0.049079577554710506,0.02031054432121484,0.13309670585173144,0.04969513164542208,0.8080265620821819,0.08770835190302165
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,5,0.03,1,10,4.9,0.5114909714248231,0.010287053153722015,0.049079577554710506,0.02031054432121484,0.13309670585173144,0.04969513164542208,0.8080265620821819,0.08770835190302165
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,5,0.05,1,10,4.9,0.5114909714248231,0.010287053153722015,0.049079577554710506,0.02031054432121484,0.13309670585173144,0.04969513164542208,0.8080265620821819,0.08770835190302165
chestmnist,frozen_feature_knn,stanford_dinov2_xray_224,StanfordAIMI/dinov2-base-xray-224,224,10-img,10,5,0.1,1,10,4.9,0.5114909714248231,0.010287053153722015,0.049079577554710506,0.02031054432121484,0.13309670585173144,0.04969513164542208,0.8080265620821819,0.08770835190302165
