dataset_name,run_name,model_name,image_size,setting,seed,n_train,k,threshold,positive_neighbors_needed,neighbor_fraction,classes_with_positive_train_examples,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,0,50,10,0.05,1,0.2,10,0.49775565413651573,0.6909770414984783,0.0022283625991621355,0.07595106242239942,0.1426830345314846
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,1,50,10,0.05,1,0.2,11,0.5297302605112132,0.5573198528007335,0.0017826900793297086,0.09193784455877245,0.1430226538812335
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,2,50,10,0.05,1,0.2,13,0.5289169712368887,0.6370697668496047,0.0005348070237989126,0.0967054561933093,0.15308730017234207
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,3,50,10,0.05,1,0.2,12,0.5269064103705997,0.6806247055377993,0.011230947499777164,0.09045100497548308,0.1447787912368937
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,4,50,10,0.05,1,0.2,11,0.5094338456685368,0.7853641144487031,0.13191906587039842,0.07341056964469476,0.1381531853972799
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,5,50,10,0.05,1,0.2,11,0.5348105962953142,0.6938038786242726,0.0025849006150280773,0.09608799157524202,0.16399256001529716
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,6,50,10,0.05,1,0.2,12,0.5365505168614393,0.6548584671412019,8.913450396648542e-05,0.09659797066736595,0.13914120561519405
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,7,50,10,0.05,1,0.2,10,0.5198474354577385,0.6205862503660882,0.0007130760317318834,0.08740464950097966,0.13884192424964958
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,8,50,10,0.05,1,0.2,10,0.5135578034448086,0.75738224695351,0.036366877618326056,0.08043059705509403,0.14402839237179632
chestmnist,dinov2_small_224,facebook/dinov2-small,224,50-img,9,50,10,0.05,1,0.2,11,0.5288712434959696,0.6020271732902093,0.0007130760317318834,0.08769098327421045,0.15082189919847847
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,0,100,20,0.05,1,0.2,12,0.5154050754016287,0.5302484305960551,0.0,0.09014025766648218,0.13419700063366893
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,1,100,20,0.05,1,0.2,13,0.532038597156791,0.4411966943832528,0.0,0.0945692991079342,0.12807343459731177
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,2,100,20,0.05,1,0.2,13,0.5308642882325195,0.5138222148650885,0.0,0.09881207175404352,0.13869024791896953
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,3,100,20,0.05,1,0.2,12,0.5375558394718176,0.5653546916582838,0.0,0.09502865712131961,0.14451127819548873
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,4,100,20,0.05,1,0.2,13,0.5339683369901249,0.5792596742770556,0.004189321686424815,0.09563915049571749,0.14136479392962945
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,5,100,20,0.05,1,0.2,12,0.5487608938437815,0.6204716488609883,0.00017826900793297085,0.09807021377152032,0.15854777465663508
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,6,100,20,0.05,1,0.2,13,0.5524927086826653,0.5077865355965009,0.0,0.10221838718417398,0.14138160817414483
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,7,100,20,0.05,1,0.2,13,0.5420620409751166,0.49022703831510317,0.0,0.09394610300316278,0.13866477333849694
