dataset_name,adaptation_method,run_name,model_name,image_size,setting,n_train,k,threshold,positive_neighbors_needed,runs,classes_with_positive_train_examples_mean,mean_auc_mean,mean_auc_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,mean_accuracy_mean,exact_match_accuracy_mean
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.3,2,10,4.9,0.5159159241006838,0.00877124790955801,0.017780739982435033,0.017178348328464696,0.07740819890365107,0.07740251550894506,0.9319056956948035,0.4296639629200463
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,5,0.5,3,10,4.9,0.5159159241006838,0.00877124790955801,0.0038267369231435614,0.0110500035727191,0.018114485198182335,0.053278253736411145,0.9470553779939644,0.5233175862376325
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.01,1,10,4.9,0.5,0.0,0.048604966993248275,0.018468521272927686,0.13397245783277167,0.028314602038303712,0.6534927992054296,0.00013370175594972812
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.03,1,10,4.9,0.5,0.0,0.048604966993248275,0.018468521272927686,0.13397245783277167,0.028314602038303712,0.6534927992054296,0.00013370175594972812
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.05,1,10,4.9,0.5,0.0,0.048604966993248275,0.018468521272927686,0.13397245783277167,0.028314602038303712,0.6534927992054296,0.00013370175594972812
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.1,1,10,4.9,0.5,0.0,0.048604966993248275,0.018468521272927686,0.13397245783277167,0.028314602038303712,0.6534927992054296,0.00013370175594972812
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.15,2,10,4.9,0.5,0.0,0.022480006851667848,0.017608953749304875,0.12762060432714287,0.0965961639976647,0.8676257114843441,0.17606738568499863
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.2,2,10,4.9,0.5,0.0,0.022480006851667848,0.017608953749304875,0.12762060432714287,0.0965961639976647,0.8676257114843441,0.17606738568499863
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.3,3,10,4.9,0.5,0.0,0.00583102923992552,0.012775226150904144,0.04278897895151018,0.09022398285649344,0.9345619039130048,0.4437561279971477
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,10-img,10,10,0.5,5,10,4.9,0.5,0.0,0.002177878025879839,0.006887055027811426,0.021024118351825806,0.06648409978871479,0.9446328295111609,0.49653266779570365
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,20-img,20,1,0.01,1,10,7.6,0.5126922608346012,0.00896556452114589,0.05317596292438338,0.017614194511711492,0.12023517073404873,0.043129328782350825,0.9182222759858913,0.3809608699527587
chestmnist,frozen_feature_knn,rad_dino_518,microsoft/rad-dino,518,20-img,20,1,0.03,1,10,7.6,0.5126922608346012,0.00896556452114589,0.05317596292438338,0.017614194511711492,0.12023517073404873,0.043129328782350825,0.9182222759858913,0.3809608699527587
